product_id,label,confidence,form_factor,taxonomy_device_evidence,taxonomy_accessory_evidence,title_device_evidence,title_accessory_evidence,conflict,reason,title,store,leaf_categories,l3_categories,rating_number,gold_label,gold_form_factor,reviewer_note
B0C2TGNB6R,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,"KZ ZSX in-Ears Monitors 5BA+1DD 6 Driver Hybrid in-Ear Headphones HiFi Earphones with Zinc Alloy Faceplate, 0.75mm 2 Pin Detachable Cable for Audiophile Musician (Without Mic,Black)",H HIFIHEAR,Earbud Headphones,Headphones & Earbuds,6,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B00Q2HFW3U,AMBIGUOUS,0.6,NOT_APPLICABLE,1,0,0,1,1,taxonomy_device=1;title_accessory=1;conflict,SamWay 3PACK 3.5mm 800 AUX Cable Cord for Dr Dre Headphones Monster Solo Beats Studio 1.2m,Asobilor,"Headphones, Earbuds & Accessories",,127,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B00O7U586U,AMBIGUOUS,0.6,NOT_APPLICABLE,1,0,0,1,1,taxonomy_device=1;title_accessory=1;conflict,12pcs (CL-BL)- S/M/L Replacement Set Earbuds Eartips Compatible with Jaybird Bluebuds X in Ear Earphones/Headphones,NICKSTON,"Headphones, Earbuds & Accessories",,12,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳塞套，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0B2L8GG83,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,2,2,1,taxonomy_device=2;title_device=2;title_accessory=2;conflict,"Naxa Electronics NG-1500 Gaming True Wireless Bluetooth Earbuds with Charging Case for Up to 2 Hours Play Time, Touchable Controls, Includes USB Type C Charge Cable, Black",Naxa Electronics,Earbud Headphones,Headphones & Earbuds,3,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B07YXQ78MK,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,"Wireless Earbuds Bluetooth 5.0 Headset with Wireless Charging Case, LFS Mini Sweatproof Sport Denoise in-Ear Headsets Built-in Mic 15+ Hours Playtime, One-Step Pairing with Button-Control Operation",LFS,Earbud Headphones,Headphones & Earbuds,8,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B00ZLTBXSS,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,Samsung Eo-Eg920Bw White Headset/Handsfree/Headphone/Earphone with Volume Control for Galaxy Phones (Non Retail Packaging - Bulk Packaging),SAMSUNG,Earbud Headphones,Headphones & Earbuds,15696,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/耳机式耳戴设备词，未出现相冲突的头戴形态描述。
B002ACP29A,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Jensen Deluxe Bluetooth Hands Free Kit with A2DP Music Transfer,Jensen,Headphones & Earbuds,Headphones & Earbuds,10,DEVICE,NEEDS_REVIEW,needs_review: 型号或套装语义可确认包含完整耳机/耳机系统，但佩戴结构在现有标题中不够清楚；判为 DEVICE / NEEDS_REVIEW。 原自动标签为 AMBIGUOUS，本次复核后更正。
B0C2TXG41Y,AMBIGUOUS,0.5,NOT_APPLICABLE,2,0,1,2,1,taxonomy_device=2;title_device=1;title_accessory=2;conflict,"PALOVUE Wireless Earbuds in-Ear Earphones with Bluetooth 5.3 Built-in Mic Headphones Deep Bass Stereo with Lightweight Compact Charging Case for Sport/Work Compatible with iPhone Android, White…",PALOVUE,Earbud Headphones,Headphones & Earbuds,15,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B01MSZO0TJ,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,Panasonic Canal type earphone High resolution sound source compatible RP-HDE3M-K （Black)(Japan Domestic genuine products),Panasonic,Earbud Headphones,Headphones & Earbuds,15,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/耳机式耳戴设备词，未出现相冲突的头戴形态描述。
B07331RJXV,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,3,0,taxonomy_accessory=2;title_accessory=3,"Wireless Headphones Charging Case for Bluetooth Earphones Htronics Round Shaped , Lightweight Universal Carrying Bag Power External Battery Charger for Fit PowerBeats Bose JBL (Black）",Htronics,Cases,Cases,9,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B00XP5JETU,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,0,1,1,taxonomy_device=2;title_accessory=1;conflict,uxcell Stainless Steel 304 KF25 Flange to 10mm Hose Barb Adapter for Vacuum,ACSUN,Earbud Headphones,Headphones & Earbuds,10,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B09H23TPRY,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"Syncwire Headphone Splitter, Nylon-Braided 3.5mm Extension Cable Audio Stereo Y Splitter (Hi-Fi Sound), 3.5mm Male to 2 Ports 3.5mm Female Headset Splitter for Apple, Samsung & More - Silver",Syncwire,Adapters,Adapters,28619,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；细分类目 Adapters 与此一致；判为 ACCESSORY。
B00CETJINU,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,Kikkerland US041 Robot Key Earbuds,Kikkerland,Headphones & Earbuds,Headphones & Earbuds,7,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B07FKKQYZR,ACCESSORY,0.995,NOT_APPLICABLE,0,2,1,1,1,taxonomy_accessory=2;title_device=1;title_accessory=1;conflict,QC35 Replacement Pads Parts QC35 ii Earpads Ear Cushion Accessories Compatible with QuietComfort 35 II QuietComfort 35 (Series I) Wireless Gaming Headset.(Black),SINDERY,Earpads,Earpads,155,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；细分类目 Earpads 与此一致；判为 ACCESSORY。
B00DETGQIE,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,0,1,1,taxonomy_device=2;title_accessory=1;conflict,12 S/M/L Black Replacement Eartips Compatible with Monster Beats Dr.Dre Tour Powerbeats urBeats 2 Heartbeats 2 DiddyBeats Turbine Pro Gratitude DNA Diesel VEKTR iSport Victory Immersion Inspiration,NICKSTON,Earbud Headphones,Headphones & Earbuds,7,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳塞套，不是可独立使用的完整耳机；结合标题的兼容/替换关系判定；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0BR7Q3X4J,ACCESSORY,0.94,NOT_APPLICABLE,2,0,0,2,1,taxonomy_device=2;title_accessory=2;conflict,VIDONN Open Ear Headphones Wireless Bluetooth 5.2 OpenBuds T2 Sport Open Earbuds Non Bone Conduction with Earhook and Charging Case for Sports Running Headphones Exercise Around Ea (Black),VIDONN,Earbud Headphones,Headphones & Earbuds,11,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 ACCESSORY，本次以商品主体语义和类目复核后更正。
B00BY5GY2S,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,"Jabra TAG Wireless Bluetooth Stereo Headset, Black (Discontinued by Manufacturer)",Jabra,Headphones & Earbuds,Headphones & Earbuds,125,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题语义为手机用单耳/免提蓝牙耳机或有线耳麦。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B009XHW5O0,DEVICE,0.995,OVER_EAR,2,0,2,0,0,taxonomy_device=2;title_device=2,Able Planet NC180PKM MUSICIANS CHOICE NEON Around the Ear Active Noise Canceling Headphones with Award-Winning LINX AUDIO,BBHCDB,Over-Ear Headphones,Headphones & Earbuds,1,DEVICE,OVER_EAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Over-Ear Headphones；判为 DEVICE；形态依据：细分类目为 Over-Ear Headphones。
B071WC62WV,DEVICE,0.995,EARBUD_INEAR,2,0,1,0,0,taxonomy_device=2;title_device=1,"New Fashion Women Girl Rhinestone Jewelry Design Pearl Necklace Earphones,Super Bass HIFI Wired Earbuds Headphones with Mic Stereo Sound Music Earpiece for IOS and Android Smartphone (multicolor)",Ailsa Anne,Earbud Headphones,Headphones & Earbuds,50,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B01N350QU0,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,aes Peace (Standard) Flag 3x5ft Poly,Barbato,Headphones & Earbuds,Headphones & Earbuds,1,AMBIGUOUS,NOT_APPLICABLE,needs_review: 标题“aes Peace (Standard) Flag 3x5ft Poly”未描述完整耳机或明确耳机配件，且与类目“Headphones & Earbuds”不一致/信息残缺；保留 AMBIGUOUS，不强行归类。
B089CKQFTR,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,1,1,1,taxonomy_device=2;title_device=1;title_accessory=1;conflict,"Wireless Earbuds, Bluetooth 5.0 Headphones in-Ear, IPX7 Waterproof Sport Running Earphones with Charging Case, Bass Stereo/40H Playing Time,Built-in Mic Single/Twin Mode for iPhone/Android",aiwons,Earbud Headphones,Headphones & Earbuds,61,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B07L652RX9,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,2,0,taxonomy_accessory=2;title_accessory=2,"Earbud Case, Coffea Earphone Storage Bag Silicone Airpods Accessories Storage Case Portable Cord Organizer Universal Carrying Punch Case for Cables Flash Drive and More (Black)",COFFEA,Cases,Cases,267,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B07JZT6YMB,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,EarBuddyz 2.0 Ear Hooks and Covers Accessories Compatible with Apple AirPods 1 & 2 or EarPods Headphones/Earphones/ Earbuds (3 Pairs) (Pretty in Pink),Keybudz,Earpads,Earpads,16830,ACCESSORY,NOT_APPLICABLE,标题明确为替换耳垫/耳罩，不是可独立使用的完整耳机；细分类目 Earpads 与此一致；判为 ACCESSORY。
B00C5K7T34,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,"Graphics and More POW MIA Military Veteran Home Button Stickers Fits Apple iPhone 4/4S/5/5C/5S, iPad, iPod Touch - Non-Retail Packaging - Clear",GRAPHICS & MORE,Headphones & Earbuds,Headphones & Earbuds,1,AMBIGUOUS,NOT_APPLICABLE,"needs_review: 标题“Graphics and More POW MIA Military Veteran Home Button Stickers Fits Apple iPhone 4/4S/5/5C/5S, iPad, iPod Touch - Non-Retail Packaging - Clear”未描述完整耳机或明确耳机配件，且与类目“Headphones & Earbuds”不一致/信息残缺；保留 AMBIGUOUS，不强行归类。"
B08F7773WT,DEVICE,0.98,OVER_EAR,2,0,0,0,0,taxonomy_device=2,"gorsun Wireless Bluetooth 5.0 Headphones, Stereo On-Ear Headset Foldable Lightweight with Soft Memory-Protein Earmuffs for Phones,Built-in Microphone, Wired Mode/Wireless Mode (Black Silver)",gorsun,Over-Ear Headphones,Headphones & Earbuds,5,DEVICE,ON_EAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题明确为 on-ear/supra-aural，或该形态是最先出现的主体描述。
B01MS28QJ1,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,MEE Audio M6 PRO Noise-Isolating Limited Edition Blue in-Ear Monitors w/Detachable Cables,MEE audio,Earbud Headphones,Headphones & Earbuds,115,DEVICE,EARBUD_INEAR,标题/型号表明是入耳耳塞、手机单耳蓝牙耳机、运动耳机或随身耳塞系统；判为 DEVICE / EARBUD_INEAR。
B016YTNVGK,DEVICE,0.995,EARBUD_INEAR,2,0,1,0,0,taxonomy_device=2;title_device=1,Motorola in Ear Headphones Earbuds in 3.5mm Jack Universal Headset - Original Retail Packing,Motorola,Earbud Headphones,Headphones & Earbuds,8,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B0BX5288JQ,DEVICE,0.955,EARBUD_INEAR,2,0,2,1,1,taxonomy_device=2;title_device=2;title_accessory=1;conflict,"Monster DNA Fit Wireless Bluetooth Earbuds - Noise Cancelling Earbuds with Wireless Charging Case & Built-in Microphone, Water Resistant Bluetooth Headphones & Ear Buds",Monster,Earbud Headphones,Headphones & Earbuds,124,DEVICE,EARBUD_INEAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B07BXWZ184,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,"Retro POP Handset for iPhone, iPad, iPod, and Android Phones - Soft Touch (Blue)",SANOXY,Headphones & Earbuds,Headphones & Earbuds,206,ACCESSORY,NOT_APPLICABLE,标题主体是替换件、线缆/收纳件、蓝牙接收件、头盔扬声器套件或手机外接听筒，并非完整耳机；判为 ACCESSORY。 原自动标签为 AMBIGUOUS，本次复核后更正。
B097MRW46F,DEVICE,0.995,EARBUD_INEAR,2,0,1,0,0,taxonomy_device=2;title_device=1,"Soundcore by Anker Life P3 Noise Cancelling Earbuds, Ultra Long 50H Playtime, Fast Charging, Big Bass, Multi-Mode Noise Cancelling, AI-Enhanced Calls, Wireless Charging, App Control, Bluetooth 5.2",Soundcore,Earbud Headphones,Headphones & Earbuds,23931,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：标题含耳塞/入耳/开放式耳戴设备词，且其主体线索早于头戴式描述。
B09MMPVM36,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,1,0,taxonomy_accessory=2;title_accessory=1,"MOBOSI Compatible with AirPods Pro Case, Secure Lock Clip Full Body Shockproof Hard Shell Protective, Carbon Fiber Case Cover with Keychain for AirPod Pro (2019), Black",MOBOSI,Cases,Cases,11782,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B01H41G3CG,DEVICE,0.995,EARBUD_INEAR,2,0,1,0,0,taxonomy_device=2;title_device=1,"Jabra Halo Smart Wireless Bluetooth Headset, Black/Silver",Jabra,Earbud Headphones,Headphones & Earbuds,93,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：细分类目为 Earbud Headphones。
B07LC189X3,AMBIGUOUS,0.6,NOT_APPLICABLE,2,0,0,1,1,taxonomy_device=2;title_accessory=1;conflict,"beyerdynamic DT 770-PRO Studio Headphones 80 Ohms Closed Dynamic (474746) with Full Size Headphone Case, Headphone Stand & Microfiber Cleaning Cloth",beyerdynamic,Over-Ear Headphones,Headphones & Earbuds,48,DEVICE,OVER_EAR,标题主体是完整耳机，后列保护壳/线缆/支架等随附配件（套装不改变主体标签）；判为 DEVICE；形态依据：标题明确为 over-ear/around-ear/full-size，且该形态是最先出现的主体描述。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B0015CO3XW,AMBIGUOUS,0.5,NOT_APPLICABLE,0,0,0,0,0,insufficient_evidence,MAX190402 - Maxell Lightweight Compact Folding Headphones,Maxell,Headphones & Earbuds,Headphones & Earbuds,1,DEVICE,ON_EAR,标题中的便携/折叠/儿童/头带式线索或核验到的厂商规格表明耳垫压在耳廓上；判为 DEVICE / ON_EAR。 原自动标签为 AMBIGUOUS，本次复核后更正。
B000XHDA8Y,AMBIGUOUS,0.6,NOT_APPLICABLE,0,0,1,0,0,title_device=1,Plantronics UPCALISTO Bluetooth Headset (Discontinued by Manufacturer),Plantronics,Headphones & Earbuds,Headphones & Earbuds,156,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，并含连接、声学或供电功能信息；判为 DEVICE；形态依据：标题语义为手机用单耳/免提蓝牙耳机或有线耳麦。 原自动标签为 AMBIGUOUS，本次以商品主体语义和类目复核后更正。
B085QH8S3H,ACCESSORY,0.98,NOT_APPLICABLE,0,2,0,0,0,taxonomy_accessory=2,"[Apple MFi Certified] Headphone Adapter & Splitter for iPhone, 2 in 1 Lightning to 3.5mm Earphone Audio & Charger Compatible for iPhone 11/11 Pro/X/XR/XS/8, iPad, Support Calling + Sync +Music Control",Veetone,Adapters,Adapters,1057,ACCESSORY,NOT_APPLICABLE,标题明确为线缆/转接配件，不是可独立使用的完整耳机；细分类目 Adapters 与此一致；判为 ACCESSORY。
B09LR28DMJ,ACCESSORY,0.995,NOT_APPLICABLE,0,2,0,2,0,taxonomy_accessory=2;title_accessory=2,"Inesore AirPods 3rd Generation Case Cover 2021 New, [Secure Lock] Hard Shell Full-Body TPU Armor Military Protective Case for AirPods 3 Case Cover Accessories with Keychain Carabiner for Men, Black",Inesore,Cases,Cases,14,ACCESSORY,NOT_APPLICABLE,标题明确为保护壳/收纳配件，不是可独立使用的完整耳机；细分类目 Cases 与此一致；判为 ACCESSORY。
B00A78LMXE,DEVICE,0.98,EARBUD_INEAR,2,0,0,0,0,taxonomy_device=2,"JVC HAFX1X Headphone Xtreme-Xplosivs, Black, Red",JVC,Earbud Headphones,Headphones & Earbuds,11915,DEVICE,EARBUD_INEAR,标题描述可独立使用的完整耳机/耳塞设备，细分类目为 Earbud Headphones；判为 DEVICE；形态依据：细分类目为 Earbud Headphones。
