brand_store,product_count,review_count,median_price,median_rating,mean_rating,median_reviews_per_product,review_share
AfterRuenz,5,9,,3.5,3.06,2.0,3.038300820138668e-06
BWSHB,5,9,47.49,5.0,4.04,1.0,3.038300820138668e-06
Bluetooth Headset,5,9,3.98,3.0,3.5200000000000005,1.0,3.038300820138668e-06
ComfyBuds,5,9,,2.5,2.5,2.0,3.038300820138668e-06
EORGO,5,9,,3.1,3.1,2.0,3.038300820138668e-06
Ebest,5,9,,4.0,3.7,1.0,3.038300820138668e-06
Elnicec,5,9,99.99,3.5,3.34,2.0,3.038300820138668e-06
FIFADE,5,9,,5.0,5.0,2.0,3.038300820138668e-06
LEXiBOOK,5,9,21.915,3.9,3.9200000000000004,1.0,3.038300820138668e-06
Repokevin,5,9,,3.7,3.9200000000000004,1.0,3.038300820138668e-06
SOAR,5,9,,2.9,3.2600000000000002,2.0,3.038300820138668e-06
YY KATTY,5,9,,3.1,2.7600000000000002,2.0,3.038300820138668e-06
COQOOL,4,9,,4.95,4.875,2.0,3.038300820138668e-06
Dish,4,9,,3.3,3.325,1.0,3.038300820138668e-06
Microlab,4,9,34.95,3.9,4.0,2.0,3.038300820138668e-06
SMARTED,4,9,,3.6,3.6,1.5,3.038300820138668e-06
TOMPOL,4,9,,3.2,3.15,2.0,3.038300820138668e-06
TYLT,4,9,,3.65,3.65,1.0,3.038300820138668e-06
Tt eSPORTS,4,9,39.99,3.0999999999999996,3.025,1.5,3.038300820138668e-06
Vbestlife,4,9,15.28,3.8000000000000003,3.9250000000000003,1.5,3.038300820138668e-06
na1,4,9,17.99,4.35,4.175,2.0,3.038300820138668e-06
BaubleBar,3,9,20.26,3.2,3.4,3.0,3.038300820138668e-06
Fruzelg,3,9,,2.9,2.966666666666667,1.0,3.038300820138668e-06
HOTWAV,3,9,,3.4,3.5,3.0,3.038300820138668e-06
Kinyo,3,9,,3.5,3.466666666666667,3.0,3.038300820138668e-06
Langkou,3,9,,3.6,3.4333333333333336,4.0,3.038300820138668e-06
Milian Acoustics,3,9,,4.0,4.033333333333333,2.0,3.038300820138668e-06
Radio Shack,3,9,,4.3,4.266666666666667,4.0,3.038300820138668e-06
Rhythmz,3,9,,3.2,3.4333333333333336,3.0,3.038300820138668e-06
SONEN,3,9,,3.3,3.1999999999999997,3.0,3.038300820138668e-06
SingDeRing,3,9,,3.4,3.6999999999999997,3.0,3.038300820138668e-06
SmackTom,3,9,,3.9,3.9,2.0,3.038300820138668e-06
fellee,3,9,,4.5,3.766666666666667,4.0,3.038300820138668e-06
Kimanli,8,8,,3.0,2.875,1.0,2.7007118401232607e-06
SANKER,7,8,,3.6,3.3285714285714287,1.0,2.7007118401232607e-06
newshijieCOb,7,8,,3.5,3.1714285714285713,1.0,2.7007118401232607e-06
MICOKON,6,8,39.99,4.35,4.283333333333333,1.0,2.7007118401232607e-06
Technocel,6,8,,4.0,3.75,1.0,2.7007118401232607e-06
QUEN,5,8,44.99,4.2,4.36,1.0,2.7007118401232607e-06
Tarzoro,5,8,14.99,4.1,4.04,2.0,2.7007118401232607e-06
BTTB,4,8,,4.05,3.975,1.5,2.7007118401232607e-06
Baost,4,8,5.09,3.05,3.025,2.0,2.7007118401232607e-06
Cogear,4,8,21.99,3.05,3.375,2.0,2.7007118401232607e-06
Dreams,4,8,,3.25,3.35,1.5,2.7007118401232607e-06
Flotera,4,8,,3.3,2.9,1.5,2.7007118401232607e-06
HYSHIKRA,4,8,,2.0,1.85,1.0,2.7007118401232607e-06
MADAGI,4,8,0.01,3.75,3.625,1.0,2.7007118401232607e-06
Mozano,4,8,,4.5,4.3,1.0,2.7007118401232607e-06
ORICO,4,8,,3.65,3.625,2.0,2.7007118401232607e-06
XTRONS,4,8,34.89,3.7,3.775,2.0,2.7007118401232607e-06
YIRSUR,4,8,,1.45,2.05,2.0,2.7007118401232607e-06
Zizo,4,8,24.99,4.1,3.475,1.0,2.7007118401232607e-06
A,3,8,,3.0,3.3000000000000003,3.0,2.7007118401232607e-06
AERIAL7,3,8,,4.0,4.3,1.0,2.7007118401232607e-06
Banxy,3,8,,3.0,3.0666666666666664,3.0,2.7007118401232607e-06
Bewinner,3,8,16.634999999999998,3.4,3.4333333333333336,2.0,2.7007118401232607e-06
CarThree,3,8,49.89,4.7,4.533333333333333,1.0,2.7007118401232607e-06
FORE,3,8,,2.8,2.9,2.0,2.7007118401232607e-06
Flyingstore,3,8,,3.1,2.566666666666667,2.0,2.7007118401232607e-06
HOFFCO DISTRUBUTION,3,8,,3.5,3.5,1.0,2.7007118401232607e-06
Hiarkio,3,8,9.99,5.0,4.733333333333333,2.0,2.7007118401232607e-06
Homradise,3,8,,4.0,3.733333333333333,1.0,2.7007118401232607e-06
Meki,3,8,,3.9,3.9,3.0,2.7007118401232607e-06
Omnitech,3,8,,3.0,3.033333333333333,1.0,2.7007118401232607e-06
ROCK®,3,8,,3.2,3.266666666666667,3.0,2.7007118401232607e-06
TOYOTA,3,8,,4.8,4.7,2.0,2.7007118401232607e-06
TT&Louis,3,8,,3.0,2.533333333333333,2.0,2.7007118401232607e-06
Wk Wirkonnen,3,8,21.0,3.0,3.266666666666667,3.0,2.7007118401232607e-06
Yiter,3,8,,3.7,3.4333333333333336,1.0,2.7007118401232607e-06
langder,3,8,,3.2,3.2000000000000006,2.0,2.7007118401232607e-06
show wish,3,8,,3.5,3.5,1.0,2.7007118401232607e-06
ASDLLL,7,7,,5.0,4.828571428571428,1.0,2.363122860107853e-06
Aimo,7,7,,3.5,2.9285714285714284,1.0,2.363122860107853e-06
ATIVA,6,7,16.89,4.15,4.383333333333334,1.0,2.363122860107853e-06
Mosonnytee,6,7,156.96,2.2,2.4333333333333336,1.0,2.363122860107853e-06
Pauneture,6,7,,4.3,3.8333333333333335,1.0,2.363122860107853e-06
NICEHCK,5,7,,5.0,4.76,1.0,2.363122860107853e-06
Tiesto,5,7,,3.3,2.52,1.0,2.363122860107853e-06
21C,4,7,,2.25,2.25,1.5,2.363122860107853e-06
ASTRUM,4,7,,3.6,3.475,2.0,2.363122860107853e-06
Auction4tech,4,7,,1.85,2.025,1.5,2.363122860107853e-06
Bluelark,4,7,,3.4,3.6,1.5,2.363122860107853e-06
Chord and Major,4,7,,5.0,4.925,1.5,2.363122860107853e-06
DZAT,4,7,,4.199999999999999,4.175,1.0,2.363122860107853e-06
EPOMAKER,4,7,,3.8,3.8,1.5,2.363122860107853e-06
Grabbit,4,7,,2.8499999999999996,2.85,1.5,2.363122860107853e-06
OSSZIT,4,7,15.469999999999999,4.199999999999999,4.125,2.0,2.363122860107853e-06
Panos,4,7,,4.55,4.35,1.5,2.363122860107853e-06
XINWU,4,7,,3.8499999999999996,4.075,2.0,2.363122860107853e-06
i.VALUX,4,7,,4.25,4.15,2.0,2.363122860107853e-06
iVibe,4,7,,3.2,3.075,1.5,2.363122860107853e-06
unbrand,4,7,,3.25,3.2,2.0,2.363122860107853e-06
- XMGHTU -,3,7,,3.4,3.533333333333333,2.0,2.363122860107853e-06
ALFUEL,3,7,14.99,3.8,4.033333333333333,2.0,2.363122860107853e-06
Atomic,3,7,,3.0,3.6666666666666665,1.0,2.363122860107853e-06
Belog,3,7,,4.4,4.133333333333334,3.0,2.363122860107853e-06
CYLO,3,7,,3.4,2.766666666666667,1.0,2.363122860107853e-06
DBSound,3,7,,3.4,2.8333333333333335,2.0,2.363122860107853e-06
Ear Hugger,3,7,,2.5,2.433333333333333,2.0,2.363122860107853e-06
GEORDONG,3,7,99.98,3.1,3.6666666666666665,2.0,2.363122860107853e-06
Jungle by Nenos,3,7,,3.4,3.4,2.0,2.363122860107853e-06
K-MusculoAABBCC,3,7,,2.4,2.1333333333333333,2.0,2.363122860107853e-06
KONG-X,3,7,24.9,3.7,3.9333333333333336,1.0,2.363122860107853e-06
LOTUS LEAF,3,7,,2.2,2.733333333333333,1.0,2.363122860107853e-06
Liladuo,3,7,14.99,3.4,3.3000000000000003,3.0,2.363122860107853e-06
MINITURTLE,3,7,,5.0,5.0,2.0,2.363122860107853e-06
OPN SOUND,3,7,78.95,3.8,3.8000000000000003,2.0,2.363122860107853e-06
OperaFactory,3,7,,4.0,4.033333333333333,2.0,2.363122860107853e-06
Prestige,3,7,,3.9,3.6333333333333333,3.0,2.363122860107853e-06
Realtone,3,7,29.99,3.8,3.8000000000000003,1.0,2.363122860107853e-06
SOUNDWARRIOR,3,7,148.89,4.5,4.3,2.0,2.363122860107853e-06
SUNG-LL,3,7,,3.5,3.6666666666666665,1.0,2.363122860107853e-06
"Smart&Safe, Radiation free air tube headsets and solutions",3,7,,3.5,3.4,2.0,2.363122860107853e-06
Sudroid,3,7,45.99,3.3,3.3000000000000003,1.0,2.363122860107853e-06
TOLUOHU,3,7,8.99,4.4,4.3,3.0,2.363122860107853e-06
Tunewear,3,7,,4.0,4.066666666666666,1.0,2.363122860107853e-06
XAX,3,7,,2.0,2.6999999999999997,2.0,2.363122860107853e-06
Fiudx,7,6,229.99,1.8,2.6571428571428575,1.0,2.025533880092445e-06
MUMICO,6,6,15.39,2.2,2.4,1.0,2.025533880092445e-06
Qetesh,6,6,,3.75,3.6333333333333333,1.0,2.025533880092445e-06
SANRIO,6,6,,3.0,3.0666666666666664,1.0,2.025533880092445e-06
Sincerely Ltd,6,6,,4.5,3.6666666666666665,1.0,2.025533880092445e-06
CAISEDO,5,6,,3.7,3.9200000000000004,1.0,2.025533880092445e-06
DreamWireless,5,6,,2.8,2.68,1.0,2.025533880092445e-06
Lauyocren,5,6,,3.5,3.5799999999999996,1.0,2.025533880092445e-06
Meters,5,6,214.88,4.1,3.8,1.0,2.025533880092445e-06
OPPONG,5,6,,1.0,2.0,1.0,2.025533880092445e-06
PugHoon,5,6,,3.9,3.2,1.0,2.025533880092445e-06
TLANDMING,5,6,,3.0,3.2,1.0,2.025533880092445e-06
Vantage Decor,5,6,,3.8,3.56,1.0,2.025533880092445e-06
Zomo,5,6,,3.3,3.4799999999999995,1.0,2.025533880092445e-06
Cygnett,4,6,,3.05,3.15,1.5,2.025533880092445e-06
FK Trading,4,6,17.95,3.65,3.125,1.5,2.025533880092445e-06
GVKAR(TM),4,6,,3.85,3.85,1.5,2.025533880092445e-06
Jackymax,4,6,,4.2,4.075,1.5,2.025533880092445e-06
KOTION EACH,4,6,,4.4,4.175,1.0,2.025533880092445e-06
Kudear,4,6,,2.9000000000000004,2.825,1.0,2.025533880092445e-06
LADIGASU,4,6,,2.0,2.5,1.5,2.025533880092445e-06
LILAJO,4,6,9.99,2.05,2.0,1.5,2.025533880092445e-06
LOFS,4,6,,3.9,3.2249999999999996,1.0,2.025533880092445e-06
NDDSW,4,6,,1.35,1.5,1.5,2.025533880092445e-06
Sanpanpai,4,6,27.490000000000002,2.7,2.475,1.5,2.025533880092445e-06
YTCYKJ,4,6,19.09,2.8,2.8,1.0,2.025533880092445e-06
ciciglow,4,6,15.07,2.5999999999999996,2.425,1.0,2.025533880092445e-06
ASKAWTE,3,6,,3.8,4.2,1.0,2.025533880092445e-06
Adhope,3,6,,5.0,4.8999999999999995,1.0,2.025533880092445e-06
FLY WAY,3,6,10.99,2.2,2.6,2.0,2.025533880092445e-06
GEDDES,3,6,,4.3,4.333333333333333,1.0,2.025533880092445e-06
GranVela,3,6,,3.0,2.8666666666666667,2.0,2.025533880092445e-06
K Z,3,6,,4.7,4.666666666666667,2.0,2.025533880092445e-06
MENEEA,3,6,99.99,3.7,4.1000000000000005,2.0,2.025533880092445e-06
NANA_Z,3,6,,3.2,3.6666666666666665,2.0,2.025533880092445e-06
PSJT,3,6,,4.0,3.8666666666666667,2.0,2.025533880092445e-06
Premier Accessory Group,3,6,,3.9,4.066666666666666,2.0,2.025533880092445e-06
SEWOBYE,3,6,21.95,3.4,3.3333333333333335,2.0,2.025533880092445e-06
Works for Galaxy A32 5G,3,6,,4.0,3.766666666666667,2.0,2.025533880092445e-06
YHENCY,3,6,11.99,4.2,4.133333333333334,1.0,2.025533880092445e-06
inShareplus,3,6,,4.0,3.8000000000000003,2.0,2.025533880092445e-06
leiqin,3,6,,3.5,3.266666666666667,2.0,2.025533880092445e-06
qukam,3,6,,3.0,3.233333333333333,2.0,2.025533880092445e-06
Crazypig,5,5,,1.0,2.2,1.0,1.6879449000770379e-06
Detectorcatty,5,5,,3.1,3.2399999999999998,1.0,1.6879449000770379e-06
Fone-Case,5,5,,4.0,3.5799999999999996,1.0,1.6879449000770379e-06
HUMI,5,5,,5.0,4.2,1.0,1.6879449000770379e-06
KAIXIANG,5,5,,2.3,2.38,1.0,1.6879449000770379e-06
MIANHT,5,5,18.49,2.0,2.8,1.0,1.6879449000770379e-06
N\B,5,5,,3.8,3.72,1.0,1.6879449000770379e-06
Skunk Juice,5,5,,4.5,3.78,1.0,1.6879449000770379e-06
Sosoon,5,5,,3.4,3.4799999999999995,1.0,1.6879449000770379e-06
TENQ,5,5,12.99,3.0,2.7,1.0,1.6879449000770379e-06
Telex,5,5,13.2,5.0,4.5600000000000005,1.0,1.6879449000770379e-06
pstuiky,5,5,,1.0,1.5,1.0,1.6879449000770379e-06
/N,4,5,8.99,4.1,4.15,1.0,1.6879449000770379e-06
Axtel,4,5,69.95,4.75,4.625,1.0,1.6879449000770379e-06
BOXWAVE CORPORATION,4,5,22.95,2.4,2.45,1.0,1.6879449000770379e-06
EKDJKK,4,5,,3.45,3.475,1.0,1.6879449000770379e-06
Iuhan,4,5,14.99,2.0,2.2,1.0,1.6879449000770379e-06
JMB,4,5,,2.5,2.3,1.0,1.6879449000770379e-06
Kmonabie,4,5,,4.0,3.75,1.0,1.6879449000770379e-06
Kokopa,4,5,,3.2,2.7,1.0,1.6879449000770379e-06
Kosiant,4,5,,3.95,4.0,1.0,1.6879449000770379e-06
Lanhui,4,5,99.99,2.15,2.575,1.0,1.6879449000770379e-06
MIS1950s,4,5,,1.0,1.0,1.0,1.6879449000770379e-06
Smart Massimo,4,5,,4.05,4.0,1.0,1.6879449000770379e-06
WskLinft,4,5,2.73,3.5,3.25,1.0,1.6879449000770379e-06
AMAOZNBSTEER,3,5,,3.3,3.3000000000000003,2.0,1.6879449000770379e-06
Aipower,3,5,19.99,3.1,2.8666666666666667,2.0,1.6879449000770379e-06
Andoer,3,5,,3.7,3.5666666666666664,2.0,1.6879449000770379e-06
Arrela,3,5,,3.5,4.0,2.0,1.6879449000770379e-06
Audiofit,3,5,,3.3,3.1666666666666665,1.0,1.6879449000770379e-06
BITFENIX,3,5,,4.0,4.0,1.0,1.6879449000770379e-06
CREVIEW,3,5,19.85,3.7,3.733333333333333,2.0,1.6879449000770379e-06
CYBERDRIVE,3,5,,2.5,2.1666666666666665,1.0,1.6879449000770379e-06
Cellphone Accents,3,5,,3.0,3.3000000000000003,1.0,1.6879449000770379e-06
DXDSD,3,5,10.99,2.9,2.966666666666667,2.0,1.6879449000770379e-06
FXWWNH,3,5,,4.3,4.466666666666666,1.0,1.6879449000770379e-06
Headphones,3,5,13.99,3.2,3.0666666666666664,2.0,1.6879449000770379e-06
HokoAcccc,3,5,,3.4,3.466666666666667,2.0,1.6879449000770379e-06
I A S U S,3,5,,2.7,3.0666666666666664,2.0,1.6879449000770379e-06
Just E Joy,3,5,,4.4,4.3999999999999995,2.0,1.6879449000770379e-06
LAVANY,3,5,,4.0,3.6999999999999997,1.0,1.6879449000770379e-06
LSD,3,5,12.49,3.6,4.0,2.0,1.6879449000770379e-06
LightingCool,3,5,,3.5,3.4333333333333336,1.0,1.6879449000770379e-06
Lightingcool,3,5,,2.5,2.6,2.0,1.6879449000770379e-06
Lsgoodcare,3,5,46.99,2.1,2.4,2.0,1.6879449000770379e-06
Maserus,3,5,,5.0,4.666666666666667,2.0,1.6879449000770379e-06
Middox,3,5,6.99,3.7,3.766666666666667,1.0,1.6879449000770379e-06
Mymanu,3,5,129.17,3.1,2.966666666666667,1.0,1.6879449000770379e-06
OpeCking,3,5,,5.0,3.6666666666666665,1.0,1.6879449000770379e-06
Optima,3,5,,3.7,3.766666666666667,2.0,1.6879449000770379e-06
Overboard,3,5,,3.1,3.233333333333333,2.0,1.6879449000770379e-06
S&S SKY SINCERITY,3,5,,3.5,3.5666666666666664,2.0,1.6879449000770379e-06
SATUOSI,3,5,,4.0,3.533333333333333,1.0,1.6879449000770379e-06
SNUGGBUDS HEADSETS,3,5,,3.6,3.3333333333333335,2.0,1.6879449000770379e-06
SUPERKKY,3,5,,5.0,4.3999999999999995,1.0,1.6879449000770379e-06
SYCOOVEN,3,5,,4.0,4.033333333333333,2.0,1.6879449000770379e-06
Sanfire,3,5,,3.0,2.6333333333333333,2.0,1.6879449000770379e-06
Sky High Logic,3,5,,4.2,4.133333333333334,1.0,1.6879449000770379e-06
TEGAX,3,5,89.99,3.0,2.6999999999999997,2.0,1.6879449000770379e-06
TOMENGBEI,3,5,,3.7,3.8666666666666667,1.0,1.6879449000770379e-06
WOREMOR,3,5,,3.6,3.5,2.0,1.6879449000770379e-06
Woohubs,3,5,,4.5,4.266666666666667,2.0,1.6879449000770379e-06
ZARSSON,3,5,,4.0,4.0,1.0,1.6879449000770379e-06
i-Ecko,3,5,,3.6,3.033333333333333,1.0,1.6879449000770379e-06
izeko,3,5,,4.0,3.5,1.0,1.6879449000770379e-06
kuixi,3,5,,2.6,2.9333333333333336,2.0,1.6879449000770379e-06
Aolcev,4,4,7.99,3.95,3.85,1.0,1.3503559200616303e-06
Blast Off,4,4,85.55,2.5,2.3,1.0,1.3503559200616303e-06
CuteeCase,4,4,,5.0,5.0,1.0,1.3503559200616303e-06
DGL Group,4,4,13.6,4.75,4.55,1.0,1.3503559200616303e-06
Gilroy,4,4,3.3200000000000003,4.1,4.225,1.0,1.3503559200616303e-06
KENTKING,4,4,,2.75,2.5,1.0,1.3503559200616303e-06
Nicole Miller,4,4,,3.4,3.2,1.0,1.3503559200616303e-06
OwnHealer,4,4,,5.0,4.7,1.0,1.3503559200616303e-06
Phoenix Powell88,4,4,,2.35,2.35,1.0,1.3503559200616303e-06
eDealz,4,4,15.989999999999998,3.2,3.325,1.0,1.3503559200616303e-06
fosa1,4,4,14.065,3.6,3.75,1.0,1.3503559200616303e-06
4XEM,3,4,14.575,1.0,1.0,1.0,1.3503559200616303e-06
Acellories,3,4,5.0,5.0,4.533333333333333,1.0,1.3503559200616303e-06
Allocacoc,3,4,,5.0,4.5,1.0,1.3503559200616303e-06
Alpha Digital,3,4,39.99,4.3,4.3999999999999995,1.0,1.3503559200616303e-06
Broadfashion,3,4,,3.1,3.1,1.0,1.3503559200616303e-06
CrazyOnDigital,3,4,,3.5,2.8333333333333335,1.0,1.3503559200616303e-06
Deos,3,4,,2.6,3.1999999999999997,1.0,1.3503559200616303e-06
FoneGear,3,4,,3.0,3.1999999999999997,1.0,1.3503559200616303e-06
Go,3,4,,1.0,1.6666666666666667,1.0,1.3503559200616303e-06
Graphics and More,3,4,,2.5,3.1666666666666665,1.0,1.3503559200616303e-06
Gspmoly,3,4,,2.6,2.533333333333333,1.0,1.3503559200616303e-06
Hi-Fun,3,4,,4.2,3.8333333333333335,1.0,1.3503559200616303e-06
HiBy,3,4,69.0,4.0,3.9666666666666663,1.0,1.3503559200616303e-06
Jili Online,3,4,,2.4,2.6999999999999997,1.0,1.3503559200616303e-06
Kitsound,3,4,,2.9,2.8000000000000003,1.0,1.3503559200616303e-06
Luhuanx,3,4,41.48,3.2,3.466666666666667,1.0,1.3503559200616303e-06
Mix'd,3,4,,5.0,4.5,1.0,1.3503559200616303e-06
Molami,3,4,,3.9,3.5666666666666664,1.0,1.3503559200616303e-06
OCUhome,3,4,6.2,4.2,4.033333333333333,1.0,1.3503559200616303e-06
PEYOU,3,4,,4.0,3.3666666666666667,1.0,1.3503559200616303e-06
Reddie,3,4,,5.0,4.666666666666667,1.0,1.3503559200616303e-06
SIEGE AUDIO,3,4,,2.5,2.1666666666666665,1.0,1.3503559200616303e-06
Samsung Electronics,3,4,,3.0,3.0,1.0,1.3503559200616303e-06
Sweda,3,4,14.99,3.5,3.1999999999999997,1.0,1.3503559200616303e-06
TKO,3,4,,2.5,2.533333333333333,1.0,1.3503559200616303e-06
Tefnut,3,4,,2.7,2.7000000000000006,1.0,1.3503559200616303e-06
Timegevity,3,4,,5.0,4.0,1.0,1.3503559200616303e-06
XDY,3,4,,3.9,3.9333333333333336,1.0,1.3503559200616303e-06
Xit,3,4,,4.5,4.533333333333333,1.0,1.3503559200616303e-06
Yishen,3,4,,3.3,3.466666666666667,1.0,1.3503559200616303e-06
iBoost,3,4,18.35,3.3,3.4333333333333336,1.0,1.3503559200616303e-06
AMLINK,3,3,,4.2,4.0,1.0,1.0127669400462226e-06
Anyhike,3,3,,5.0,5.0,1.0,1.0127669400462226e-06
Aurisonics,3,3,,4.0,4.333333333333333,1.0,1.0127669400462226e-06
Bargaincell,3,3,,3.0,2.3333333333333335,1.0,1.0127669400462226e-06
Bell'O Digital,3,3,,4.0,3.3333333333333335,1.0,1.0127669400462226e-06
Bem,3,3,,5.0,4.333333333333333,1.0,1.0127669400462226e-06
E2B,3,3,,5.0,4.566666666666666,1.0,1.0127669400462226e-06
EarSonics,3,3,,5.0,5.0,1.0,1.0127669400462226e-06
FMOON,3,3,,5.0,4.133333333333334,1.0,1.0127669400462226e-06
GOKOCO,3,3,,2.9,2.9,1.0,1.0127669400462226e-06
Ganfancp,3,3,11.99,1.0,2.3333333333333335,1.0,1.0127669400462226e-06
Great4deals,3,3,,3.1,3.1,1.0,1.0127669400462226e-06
HYS,3,3,,3.5,3.5,1.0,1.0127669400462226e-06
KWorld,3,3,,3.8,3.7999999999999994,1.0,1.0127669400462226e-06
Kytree,3,3,13.989999999999998,3.4,3.533333333333333,1.0,1.0127669400462226e-06
L&M Goods,3,3,,1.9,1.8999999999999997,1.0,1.0127669400462226e-06
LINE FRIENDS,3,3,,5.0,4.8,1.0,1.0127669400462226e-06
Link Depot,3,3,9.95,2.5,2.4,1.0,1.0127669400462226e-06
MOHALIKO,3,3,,3.9,3.6333333333333333,1.0,1.0127669400462226e-06
Macbeth Collection,3,3,,4.0,3.9333333333333336,1.0,1.0127669400462226e-06
MagicQ,3,3,,4.2,4.066666666666666,1.0,1.0127669400462226e-06
NisaTechWorld,3,3,,3.0,3.0,1.0,1.0127669400462226e-06
Nsxcdh,3,3,164.99,4.0,3.0,1.0,1.0127669400462226e-06
Qiopertar,3,3,9.99,2.0,2.6666666666666665,1.0,1.0127669400462226e-06
Qonioi,3,3,,2.8,2.5,1.0,1.0127669400462226e-06
SHANLING,3,3,749.99,5.0,4.666666666666667,1.0,1.0127669400462226e-06
SIYECAO,3,3,3.99,3.0,3.1,1.0,1.0127669400462226e-06
Sandistore Sport,3,3,,2.6,2.3666666666666667,1.0,1.0127669400462226e-06
TOLUON,3,3,3.19,2.6,2.4,1.0,1.0127669400462226e-06
TOP PLUS,3,3,,3.3,3.6999999999999997,1.0,1.0127669400462226e-06
UIHY,3,3,,2.6,2.2333333333333334,1.0,1.0127669400462226e-06
XIAOWU,3,3,,5.0,4.3,1.0,1.0127669400462226e-06
Xuujovr,3,3,,2.6,2.6,1.0,1.0127669400462226e-06
ZZKHGo,3,3,,1.0,1.1666666666666667,1.0,1.0127669400462226e-06
xGen,3,3,,1.0,1.7666666666666666,1.0,1.0127669400462226e-06
